,IRIG_TIME,Delta_Irig,ICU_EVNT_CNT,FMT_VER,POS_AOA,POS_AOSS,POS_ELEV,POS_RUD,POS_RPED,POS_AIL_L,POS_AIL_R,POS_YOKE_LAT,POS_YOKE_LON,FOR_RPED_L,FOR_RPED_R,FOR_RPED,FOR_YOKE_LAT,FOR_YOKE_LON,FF_VOL_LE,FF_VOL_RE,FF_MASS_LE,FF_MASS_RE,TMP_FT_LE,TMP_FT_RE,TORQ_LE,TORQ_RE,TORQ_LE_PSI,TORQ_RE_PSI,RPM_PROP_LE,RPM_PROP_RE,RPM_N1_LE,RPM_N1_RE,PARO_BM_TP,PARO_BM_SP,PARO_PD_TP,PARO_PD_SP,TAT_01,TAT_02,ANA_PITCH_RATE,ANA_ROLL_RATE,ANA_YAW_RATE,ANA_LAT_ACCEL,ANA_LONG_ACCEL,ANA_NORM_ACCEL,GPS_P_ALT,GPS_P_ALTM,GPS_P_ALTS,GPS_P_LAT1,GPS_P_LAT2,GPS_P_LATD,GPS_P_LON1,GPS_P_LON2,GPS_P_LOND,GPS_CTN,GPS_SPD,AHRS_MAGH,AHRS_PA,AHRS_RA,AHRS_EPRT,AHRS_ERRT,AHRS_EYRT,AHRS_BLGA,AHRS_BLTA,AHRS_BNMA,AHRS_BNMAR,AHRS_AHA,AHRS_CHA,AHRS_VA,AHRS_BPRT,AHRS_BRRT,AHRS_BYRT,ADC_ALT_29,ADC_ALT_B,ADC_IAS,ADC_MACH,ADC_TAS,ADC_VS,ADC_SAT,ADC_TAT
439,322:21:56:05.450000,1195.95,8,5,1.160875439999998,0.04333318000000119,-1.0575702662061164,0.12612436510011715,0.3008035913446454,0.43102080910050056,0.5996561414545605,0.1944734994015924,2.02384389,9.80813319,6.785017900000014,-3.0231152899999856,-57.76708294999999,-81.55861975,0.6476331187675731,-0.002995931325932719,262.2294788788661,-1.2118773960938218,66.54788654022362,68.54684301499356,49.24136439999998,48.67887315000002,10.368441021,13.0339576126,1720.2603863080685,1721.757159715047,87.46764677043754,86.88197345994644,18.536392211914066,17.529495239257812,18.53228759765625,17.418289184570312,267.3746015556762,252.08913364765675,-41.3571609216,-1.6274989103999928,1.0794006743000042,-4.1208243346,0.16520180679999985,5.0816529381,14777.230971128594,4504.1,0,35,18.32044,1,118,6.66118,1,3.61,173.20999999999995,346.4261844815746,2.466505935850091,0.6537064729758594,-0.5351725821710867,-0.27735221411786243,0.1171910763878292,0.04699850459303577,0.001098666341135901,0.9125949888607437,-0.08374279000213647,0.00976592303231912,0.00610370189519945,-0.08337656788842451,-0.5234534745323037,-0.2812585833307901,0.12500381481368447,14193,14191,152.25,0.300375,193.25,640,-0.75,4.25
440,322:21:56:05.850000,1196.35,8,5,1.1712095999999974,0.0744051400000032,-1.056167483740527,0.12710547619776036,0.30095860486884884,0.4299661939519997,0.6018287521247512,0.19068054986624008,2.02371968,9.77298213,6.731456710000003,-3.0415254199999997,-57.76708294999999,-81.55861975,0.6476331187675731,-0.002995931325932719,262.2171395012316,-1.2117632419600413,66.64391031194084,68.73887534152178,49.31597467999998,48.61812533,10.3728507819,13.029434025,1716.6228806115812,1718.7662130177514,87.43549742710121,86.99847982445446,18.53559875488281,17.5281982421875,18.531295776367188,17.417587280273438,267.3746015556762,252.08913364765675,-41.3571609216,-1.6463535407999927,1.076895926900001,-4.118170918100001,0.16905714399999994,5.0831245141,14779.527559055105,4504.8,0,35,18.33235,1,118,6.660260000000001,1,3.62,173.23,346.4866102082856,2.2577593310342703,0.560319833979308,-0.5078279976805932,-0.18359935300759908,0.1367229224524674,0.04394665364543605,-0.0029297769096957365,0.9157689138462478,-0.0854518265327923,0.007568590350047318,0.00610370189519945,-0.0832544938505205,-0.5078279976805932,-0.18750572222052667,0.14062929166539506,14195,14194,152.25,0.300375,193.25,592,-0.75,4.25
441,322:21:56:06.250000,1196.75,8,5,1.1755154999999995,-0.1292888199999993,-1.056167483740527,0.12710547619776036,0.3008035913446454,0.43102080910050056,0.603277103172112,0.19068054986624008,2.02371968,9.98639928,6.731456710000003,-3.2549425699999968,-57.76708294999999,-81.55861975,0.6591929358101841,-0.002995931325932719,266.8849800422695,-1.2118773960938218,66.73993408365804,68.54684301499356,49.3730296,48.66585576,10.376222952,13.0329882724,1722.6002399347117,1716.1576459428695,87.25376329624649,86.9719736761928,18.53428649902344,17.527191162109375,18.530593872070316,17.416793823242188,267.3746015556762,252.08913364765675,-41.3571609216,-1.6369262255999928,1.0706340584000031,-4.116355422600001,0.16607801980000048,5.0838603021,14780.183727034106,4505.0,0,35,18.35639,1,118,6.65839,1,3.63,173.26,346.5360494392308,2.070986053041168,0.5108798486281926,-0.5195471053193761,-0.10156559953611864,0.10547196874904627,0.04907376323740358,-0.00488296151615956,0.9154026917325356,-0.0856959746086003,0.01599169896542256,0.0032959990234077037,-0.08337656788842451,-0.5195471053193761,-0.10547196874904627,0.10937833796197392,14197,14196,152.25,0.3005,193.25,528,-0.75,4.25
442,322:21:56:06.650000,1197.15,8,5,1.1660425199999978,-0.10771106999999702,-1.056167483740527,0.12710547619776036,0.30095860486884884,0.4299661939519997,0.603277103172112,0.1944734994015924,2.02371968,10.13704668,6.703266610000014,-3.4337800699999868,-57.76708294999999,-81.55861975,0.6589060983894368,-0.002995931325932719,266.7814034099796,-1.2118203190269314,66.64391031194084,68.64285917825765,49.31158583999999,48.61812533,10.3725913842,13.029434025,1718.7662130177514,1717.2746330747952,87.22710138727619,86.99847982445446,18.534591674804688,17.526596069335938,18.52978515625,17.415390014648434,267.3746015556762,252.08913364765675,-41.3571609216,-1.6432111024000022,1.068129311,-4.116914036600001,0.16660374759999996,5.0845960901,14781.16797900261,4505.3,0,35,18.38043,1,118,6.65745,1,3.63,173.32,346.5580224307621,1.8732261116367064,0.4889065218054746,-0.5039216284676655,-0.07422101504562514,0.011719107638782918,0.04602191228980386,-0.006836146122623385,0.9149143955809198,-0.08349864192632847,0.016968291268654474,0.0009765923032319119,-0.0855739005706963,-0.5000152592547378,-0.07422101504562514,0.02734458449049348,14199,14198,152.25,0.3005,193.375,480,-0.75,4.25
443,322:21:56:07.050000,1197.55,8,5,1.14881892,0.00535634000000229,-1.056167483740527,0.12514324779974914,0.30095860486884884,0.4299661939519997,0.6054495456440021,0.19068054986624008,2.02371968,9.80813319,6.83576008,-2.9723731099999995,-57.76708294999999,-81.55861975,0.6540676462448052,-0.002995931325932719,264.79746123791307,-1.2118203190269314,66.83595785537527,68.64285917825765,49.35108539999999,48.69622967000001,10.3749259635,13.0352500662,1717.6472853035318,1714.6705881397238,87.34453583012056,87.05685025922537,18.534896850585934,17.526596069335938,18.530487060546875,17.415695190429688,267.3746015556762,252.08913364765675,-41.3571609216,-1.6526384176000022,1.068129311,-4.1188691856,0.16765520319999982,5.0841546173,14781.49606299211,4505.4,0,35,18.39255,1,118,6.65557,1,3.64,173.38,346.55252918287925,1.6864528336436035,0.4614398632770772,-0.4726706747642444,-0.05468916898098696,-0.04297006134220404,0.0466322824793238,-0.0070802941984313625,0.9172338023010954,-0.08301034577471253,0.01965392010254223,0.0003662221137119671,-0.08178960539567262,-0.4726706747642444,-0.05468916898098696,-0.0390636921292764,14200,14199,152.5,0.30075,193.5,432,-0.75,4.25
444,322:21:56:07.450000,1197.95,8,5,1.164320159999999,0.04592251000000047,-1.0554660708487211,0.1300487722815682,0.3032830797094528,0.4299661939519997,0.6047254093665906,0.19068054986624008,2.02371968,7.50573876,6.979529589999999,-0.5262091700000013,-57.76708294999999,-81.55861975,0.6451494731298645,-0.002995931325932719,261.211547854075,-1.211934473160712,66.64391031194084,68.45082685172943,49.24575324,48.67453402000001,10.368700418699998,13.033634499200001,1717.7404736328126,1717.5541070847348,87.52128157959282,87.04092328332723,18.53599548339844,17.526596069335938,18.53158569335937,17.414596557617188,267.3746015556762,252.08913364765675,-41.3571609216,-1.6463535407999927,1.0693816847000053,-4.1173329971,0.1667789902000001,5.089452290899999,14781.49606299211,4505.4,0,35,18.41661,1,118,6.65369,1,3.65,173.5,346.5250629434652,1.4996795556505007,0.4229865413373208,-0.4804834131900997,-0.1171910763878292,-0.08594012268440808,0.04675435651722779,-0.0013428144169438793,0.9168675801873833,-0.08447523422956038,0.02270577105014196,0.003051850947599725,-0.08215582750938462,-0.4804834131900997,-0.12500381481368447,-0.08594012268440808,14201,14200,152.5,0.300875,193.5625,368,-0.75,4.25
445,322:21:56:07.850000,1198.35,8,5,1.18671084,-0.05937690999999745,-1.0547646435166729,0.13887832581971726,0.3046771097439693,0.4299661939519997,0.6018287521247512,0.19068054986624008,2.02371968,6.76254492,6.945701470000016,0.1831565500000174,-57.76708294999999,-81.55861975,0.6343368864148292,-0.002995931325932719,256.82160422854696,-1.2118203190269314,66.73993408365804,68.64285917825765,49.364251919999994,48.62680359000001,10.3757041566,13.030080251800001,1721.4763163331884,1717.9268806294085,87.32316059957174,86.94548367446394,18.537094116210934,17.526596069335938,18.532699584960934,17.416091918945312,267.3746015556762,252.08913364765675,-41.3571609216,-1.6494959791999977,1.0718864321000012,-4.1222208696,0.16783044579999995,5.086656296499999,14780.839895013109,4505.2,0,35,18.4407,1,118,6.651820000000001,1,3.65,173.68,346.4975967040512,1.312906277657398,0.3625598925748463,-0.4726706747642444,-0.14453566087832267,-0.04297006134220404,0.044923245948667964,-0.0039063692129276475,0.9188207647938472,-0.08349864192632847,0.02368236335337387,0.0019531846064638238,-0.08044679097872875,-0.4726706747642444,-0.14453566087832267,-0.0390636921292764,14201,14200,152.5,0.300875,193.5625,304,-0.75,4.0
446,322:21:56:08.250000,1198.75,8,5,1.1582918999999985,0.013987440000001072,-1.0547646435166729,0.14084038068290505,0.3063802577331369,0.4299661939519997,0.6047254093665906,0.19068054986624008,2.02371968,5.99675397,7.038728800000001,1.041974830000001,-57.76708294999999,-81.55861975,0.6407806590965436,-0.002995931325932719,259.44267920663725,-1.2118773960938218,66.64391031194084,68.54684301499356,49.29403048,48.71358619,10.3715537934,13.0365425198,1718.4863444420319,1719.7931781640414,87.46228690483484,86.9719736761928,18.538894653320316,17.527191162109375,18.53448486328125,17.415695190429688,267.3746015556762,252.08913364765675,-41.3571609216,-1.6589232943999974,1.0743911795000043,-4.1195674531,0.16572753460000025,5.0881278725,14779.527559055105,4504.8,0,35,18.452649999999995,1,118,6.65088,1,3.65,173.87,346.4975967040512,1.1371196630756546,0.2856532486953335,-0.4531388286996062,-0.18750572222052667,0.02734458449049348,0.048829615161595605,-0.0032959990234077037,0.9151585436567276,-0.08374279000213647,0.030640583513901243,0.0013428144169438793,-0.08398693807794444,-0.4531388286996062,-0.18750572222052667,0.02734458449049348,14201,14200,152.75,0.30112500000000003,193.6875,240,-0.75,4.0
447,322:21:56:08.650000,1199.15,8,5,1.1651813400000002,-0.08095465999999618,-1.0547646435166729,0.1643831088202521,0.3094750137387896,0.43102080910050056,0.6047254093665906,0.19068054986624008,2.02371968,5.750696550000001,6.962615530000022,1.2119189800000214,-57.76708294999999,-81.55861975,0.6413235335714523,-0.002995931325932719,259.62582362696065,-1.2118203190269314,66.9319816270925,68.64285917825765,49.37741843999999,48.63982098,10.376482349699998,13.031049592,1722.6002399347117,1718.7662130177514,87.34453583012056,87.05154061966336,18.543487548828125,17.529190063476566,18.53939819335937,17.416793823242188,267.3746015556762,252.08913364765675,-41.3571609216,-1.6557808559999927,1.0756435532000026,-4.1216622556,0.1669542328000002,5.093425546099999,14778.871391076098,4504.6,0,35,18.476769999999995,1,118,6.649000000000001,1,3.64,173.97,346.530556191348,0.9668263801995904,0.21423993652150009,-0.4726706747642444,-0.23047578356273074,0.08984649189733572,0.047730948820459695,-0.004150517288735627,0.9180883205664234,-0.07812738425855296,0.03222754600665309,-0.0007324442274239341,-0.08117923520615268,-0.4726706747642444,-0.2343821527756584,0.08984649189733572,14201,14200,152.75,0.301375,193.875,192,-1.0,4.0
448,322:21:56:09.050000,1199.55,8,5,1.1651813400000002,0.04592251000000047,-1.0547646435166729,0.17811472382301166,0.3113307060691107,0.43102080910050056,0.6083459786214425,0.19068054986624008,2.02371968,5.783336820000001,6.9316064200000085,1.148269600000008,-57.76708294999999,-81.55861975,0.6484652407588669,-0.002995931325932719,262.5416982439724,-1.2118203190269314,66.73993408365804,68.64285917825765,49.35108539999999,48.69189054,10.3749259635,13.0349269528,1720.3538584003477,1720.0734725919488,87.21644118545677,87.04092328332723,18.54669189453125,17.530487060546875,18.54278564453125,17.416793823242188,267.3746015556762,252.08913364765675,-41.3571609216,-1.662065732800002,1.0718864321000012,-4.1194277996,0.16975811440000044,5.0879807149,14776.574803149591,4503.9000000000015,0,35,18.48894,1,118,6.648060000000001,1,3.63,174.23,346.5799954222932,0.785546433912167,0.14831995605334625,-0.4609515671254615,-0.14844203009125032,0.11328470717490155,0.04394665364543605,-0.006469924008911418,0.9197973570970792,-0.07983642078920881,0.03125095370342119,-0.001098666341135901,-0.07959227271340083,-0.4609515671254615,-0.15234839930417796,0.11328470717490155,14200,14199,153.0,0.30175,194.0625,128,-1.0,4.0
449,322:21:56:09.450000,1199.95,8,5,1.1522636399999977,-0.03175738999999922,-1.0547646435166729,0.1898837178068995,0.3124127913865804,0.4299661939519997,0.6047254093665906,0.19068054986624008,2.02371968,5.77831524,7.004900680000019,1.226585440000019,-57.76708294999999,-81.55861975,0.6664456451549544,-0.002995931325932719,269.846752992867,-1.211934473160712,66.54788654022362,68.45082685172943,49.31158583999999,48.68321228000002,10.3725913842,13.034280725999999,1721.8507945399176,1715.4137947662134,87.32850342633381,86.87139744370054,18.551284790039066,17.53179931640625,18.54638671875,17.419097900390625,267.3746015556762,252.08913364765675,-41.3571609216,-1.6746354863999926,1.0668769373000018,-4.118729532100001,0.16590277720000035,5.094897122099999,14775.262467191587,4503.5,0,35,18.51312,1,118,6.646189999999999,1,3.62,174.36,346.6294346532386,0.6152531510361029,0.1153599658192693,-0.4297006134220404,-0.07031464583269753,0.11328470717490155,0.04760887478255572,0.0028077028717917478,0.9233375041962948,-0.08032471694082477,0.035401470992156805,0.004638813440351583,-0.07300027466658543,-0.4297006134220404,-0.07031464583269753,0.1171910763878292,14199,14198,153.0,0.301875,194.1875,64,-1.0,4.0
450,322:21:56:09.850000,1200.35,8,5,1.1574307200000007,-0.2285464699999977,-1.0547646435166729,0.20655494217301815,0.3142671063176099,0.43102080910050056,0.6018287521247512,0.19068054986624008,2.02371968,5.8134663,6.993624640000007,1.1801583400000073,-57.76708294999999,-81.55861975,0.660342778647634,-0.002995931325932719,267.35051261407614,-1.2120486272944926,66.73993408365804,68.25879452520121,49.24575324,48.62680359000001,10.368700418699998,13.030080251800001,1722.1317601305414,1719.6997669871273,87.53738485127262,86.97727361365021,18.555892944335934,17.533798217773438,18.55059814453125,17.421295166015625,267.3746015556762,252.08913364765675,-41.3571609216,-1.677777924799997,1.0643721899000056,-4.1167743831,0.1687066587999997,5.1007834261,14771.981627296573,4502.5,0,35,18.52513,1,118,6.64526,1,3.6,174.64,346.66788738841825,0.4504531998657182,0.10437330240791033,-0.41016876735740215,-0.02734458449049348,0.06250190740684224,0.04565569017609189,-0.00122074037903989,0.9294412060914946,-0.07275612659077743,0.036866359447004685,0.0020752586443678134,-0.07190160832544953,-0.41407513657032974,-0.00390636921292764,0.06250190740684224,14197,14196,153.25,0.30225,194.4375,16,-1.0,4.0
451,322:21:56:10.250000,1200.75,8,5,1.1427906599999993,-0.2509873299999974,-1.0547646435166729,0.20949673853620188,0.3148850181352927,0.43102080910050056,0.6018287521247512,0.19068054986624008,2.02371968,5.898833160000001,7.044366820000022,1.1455336600000212,-57.76708294999999,-81.55861975,0.6609192005137328,-0.002995931325932719,267.57129386266087,-1.2120486272944926,66.83595785537527,68.25879452520121,49.26769743999998,48.65283837000001,10.3699974072,13.0320189322,1724.6645827432185,1722.6002399347117,87.4837303095311,87.02500213401623,18.561599731445316,17.535888671875,18.556594848632812,17.42279052734375,267.3746015556762,252.08913364765675,-41.3571609216,-1.677777924799997,1.0606150688000042,-4.1159364621000005,0.16905714399999994,5.101372056499999,14770.013123359566,4501.9000000000015,0,35,18.54937,1,118,6.643400000000001,1,3.59,174.79,346.6843671320667,0.2856532486953335,0.12634662923062828,-0.43360698263496794,0.02343821527756584,-0.01562547685171056,0.043458357493820085,-0.004272591326639616,0.932126834925382,-0.06762901699880991,0.038087099826044565,-0.002197332682271802,-0.06775109103671391,-0.4257942442091127,0.04687643055513167,-0.03125095370342112,14195,14194,153.5,0.30275,194.75,-48,-1.0,4.0
452,322:21:56:10.650000,1201.15,8,5,1.1169552599999977,-0.22682024999999936,-1.0547646435166729,0.21341904771120146,0.3153483886440398,0.4299661939519997,0.6018287521247512,0.19068054986624008,2.02371968,5.891300790000001,7.038728800000001,1.1474280100000005,-57.76708294999999,-81.55861975,0.6437778552706214,-0.002995931325932719,260.65619992464235,-1.211934473160712,66.64391031194084,68.45082685172943,49.34230771999998,48.64849924000001,10.3744071681,13.031695818800001,1722.2254357049605,1719.6063659569845,87.31247690707774,86.98787542662117,18.56549072265625,17.537887573242188,18.56109619140625,17.424591064453125,267.3746015556762,252.08913364765675,-41.3571609216,-1.6934901167999925,1.0631198162000004,-4.1159364621000005,0.1687066587999997,5.102843632499999,14766.076115485546,4500.7,0,35,18.57365,1,118,6.641540000000001,1,3.58,175.11,346.6569008926526,0.14282662434766674,0.14282662434766674,-0.3828241828669087,0.0195318460646382,-0.10156559953611864,0.04370250556962807,-0.0009765923032319119,0.9345683156834618,-0.07348857081820137,0.04138309884945227,0.0014648884548478685,-0.06530961027863412,-0.3828241828669087,0.0195318460646382,-0.10156559953611864,14193,14192,153.75,0.303,194.9375,-96,-1.0,4.0
453,322:21:56:11.050000,1201.55,8,5,1.144513019999998,-0.1241101599999972,-1.0554660708487211,0.22322439105543745,0.3164293753796477,0.43102080910050056,0.6025529332550423,0.19068054986624008,2.02371968,5.96160291,7.002081669999996,1.0404787599999956,-57.76708294999999,-81.55861975,0.6451494731298645,-0.002995931325932719,261.1992557974321,-1.211934473160712,66.73993408365804,68.45082685172943,49.26330859999999,48.67887315000002,10.3697380095,13.0339576126,1722.3191214709243,1720.3538584003477,87.40337170851194,86.94018761040387,18.571487426757812,17.5408935546875,18.567092895507812,17.425399780273438,267.3746015556762,252.08913364765675,-41.3571609216,-1.6872052399999973,1.0643721899000056,-4.1173329971,0.1688819013999998,5.1047566813,14763.77952755904,4500.0,0,35,18.58591,1,118,6.640600000000001,1,3.57,175.32,346.62394140535577,0.0,0.14282662434766674,-0.3867305520798363,0.0195318460646382,-0.07031464583269753,0.04394665364543605,-0.00744651631214333,0.9378643147068696,-0.0678731650746179,0.04394665364543605,-0.005127109591967539,-0.06213568529313041,-0.3867305520798363,0.0195318460646382,-0.07031464583269753,14190,14189,154.0,0.3035,195.125,-160,-1.0,4.0
454,322:21:56:11.450000,1201.95,8,5,1.1462353800000002,-0.0006854299999972113,-1.0554660708487211,0.22322439105543745,0.3164293753796477,0.43102080910050056,0.6003803562245125,0.19068054986624008,2.02371968,5.9892216000000005,7.027452760000018,1.0382311600000165,-57.76708294999999,-81.55861975,0.6609192005137328,-0.002995931325932719,267.5964788983383,-1.2118773960938218,66.64391031194084,68.54684301499356,49.43447336,48.74829923000002,10.3798545198,13.039127427,1722.975207335655,1721.1020009784736,87.05685025922537,86.95607773851592,18.578292846679688,17.543792724609375,18.57308959960937,17.428787231445312,267.3746015556762,252.08913364765675,-41.3571609216,-1.6934901167999925,1.068129311,-4.119148492600001,0.1687066587999997,5.1166764469,14758.858267716518,4498.5,0,35,18.61027,1,118,6.63875,1,3.56,175.68,346.60196841382447,-0.13733329264198724,0.1153599658192693,-0.36719870601519816,-0.05468916898098696,-0.0390636921292764,0.044923245948667964,0.0,0.9381084627826776,-0.06054872280037855,0.04724265266884375,0.0019531846064638238,-0.06201361125522643,-0.36719870601519816,-0.05468916898098696,-0.0390636921292764,14187,14186,154.25,0.304,195.4375,-224,-1.0,4.0
455,322:21:56:11.850000,1202.35,8,5,1.1694872399999987,-0.0844070999999964,-1.0547646435166729,0.2389116654017467,0.3178187813456477,0.43102080910050056,0.6018287521247512,0.19068054986624008,2.02371968,6.05199135,6.965434540000017,0.9134431900000186,-57.76708294999999,-81.55861975,0.6546331971303526,-0.002995931325932719,265.07631393715167,-1.2118773960938218,66.45186276850639,68.54684301499356,49.37741843999999,48.64416011,10.376482349699998,13.031372705399999,1724.4767107843136,1717.0883675904333,87.38731770036124,87.01969637849042,18.58428955078125,17.546493530273438,18.57969665527344,17.432098388671875,267.3746015556762,252.08913364765675,-41.3571609216,-1.6966325551999972,1.0706340584000031,-4.119288146100001,0.17063432740000015,5.112556034099999,14753.280839894998,4496.8,0,35,18.62238,1,118,6.637829999999999,1,3.54,176.09,346.60196841382447,-0.280159916989654,0.08239997558519235,-0.35547959837641524,-0.08203375347148045,0.00390636921292764,0.044923245948667964,-0.0023194067201757914,0.9420148319956052,-0.05932798242133866,0.04943998535111555,0.0023194067201757914,-0.058229316080202764,-0.35547959837641524,-0.10156559953611864,0.00390636921292764,14183,14183,154.5,0.3045,195.8125,-288,-1.0,4.0
456,322:21:56:12.250000,1202.75,8,5,1.1548471799999973,-0.08527020999999735,-1.0547646435166729,0.2389116654017467,0.3178187813456477,0.43102080910050056,0.6018287521247512,0.19068054986624008,2.02371968,6.122293470000001,7.030271770000013,0.9079783000000125,-57.76708294999999,-81.55861975,0.6484652407588669,-0.002995931325932719,262.51698777980164,-1.2117632419600413,66.9319816270925,68.73887534152178,49.41691799999998,48.72660358000002,10.378816929,13.03751186,1722.6939664834865,1724.852495641752,87.37661830425466,87.02500213401623,18.591094970703125,17.54949951171875,18.58529663085937,17.43359375,267.3746015556762,252.08913364765675,-41.3571609216,-1.7060598703999972,1.0668769373000018,-4.1162157691,0.16905714399999994,5.1160878165,14750.328083989487,4495.9000000000015,0,35,18.64682,1,118,6.63599,1,3.51,176.30999999999997,346.60746166170736,-0.4174932096316413,0.049439985351115406,-0.3320413830988494,-0.050782799768059314,-0.00390636921292764,0.04138309884945227,0.00012207403790398899,0.9423810541093172,-0.05078279976805943,0.04870754112369162,-0.00244148075807978,-0.0578630939664908,-0.3632923368022705,-0.050782799768059314,0.0,14179,14179,154.75,0.305,196.125,-336,-1.0,4.0
457,322:21:56:12.650000,1203.15,8,5,1.11351054,-0.1033955199999994,-1.0554660708487211,0.2389116654017467,0.3178187813456477,0.4299661939519997,0.6083459786214425,0.19068054986624008,2.02371968,6.14991216,7.033090780000009,0.8831786200000078,-57.76708294999999,-81.55861975,0.660630864271582,-0.002995931325932719,267.4671487638604,-1.2118773960938218,66.73993408365804,68.54684301499356,49.37741843999999,48.69189054,10.376482349699998,13.0349269528,1721.6635350734093,1722.0380947460026,87.42478623055253,86.95607773851592,18.598190307617188,17.55279541015625,18.592987060546875,17.436599731445312,267.3746015556762,252.08913364765675,-41.3571609216,-1.7249145007999973,1.0668769373000018,-4.1178916111,0.16905714399999994,5.1166764469,14744.094488188959,4494.0,0,35,18.67134,1,118,6.63506,1,3.5,176.76,346.60746166170736,-0.5328531754509106,0.03295999023407694,-0.3046967986083559,-0.01562547685171056,-0.011719107638782918,0.043458357493820085,0.0,0.9483626819666126,-0.0578630939664908,0.054811243018891065,0.0006103701895199449,-0.05212561418500331,-0.3046967986083559,-0.01562547685171056,-0.007812738425855278,14175,14175,155.0,0.30575,196.5,-400,-1.0,4.0
458,322:21:56:13.050000,1203.55,8,5,1.1367623999999985,-0.09821685999999727,-1.0547646435166729,0.23793125668370865,0.3178187813456477,0.4299661939519997,0.6025529332550423,0.19068054986624008,2.02371968,6.15995532,7.10074702,0.9407917,-57.76708294999999,-81.55861975,0.6617857162240287,-0.002995931325932719,267.94731838492766,-1.2119915502276024,66.64391031194084,68.35481068846535,49.35547423999998,48.717925320000006,10.3751853612,13.0368656332,1722.6002399347117,1725.1344417806354,87.27510456157515,86.96667438459663,18.606689453125,17.556488037109375,18.601089477539066,17.439895629882812,267.3746015556762,252.08913364765675,-41.3571609216,-1.7249145007999973,1.0668769373000018,-4.1195674531,0.17045908480000005,5.1213854901,14740.813648293948,4493.0,0,35,18.683709999999994,1,118,6.63323,1,3.49,176.96,346.6184481574729,-0.6427198095645004,0.02197332682271796,-0.29297769096957293,-0.05468916898098696,0.02734458449049348,0.0433362834559161,-0.003051850947599725,0.9492172002319405,-0.04931791131321156,0.05395672475356315,-0.0026856288338877577,-0.051393169957579365,-0.29297769096957293,-0.050782799768059314,0.03125095370342112,14170,14170,155.5,0.30625,197.0,-448,-1.0,4.0
459,322:21:56:13.450000,1203.95,8,5,1.1083434600000004,-0.1241101599999972,-1.0547646435166729,0.2447939892209765,0.3178187813456477,0.4299661939519997,0.6018287521247512,0.1944734994015924,2.02371968,5.5473225600000005,6.294510160000016,0.7471876000000144,-57.76708294999999,-81.55861975,0.6487430884946448,-0.002995931325932719,262.6665499441681,-1.2119915502276024,66.64391031194084,68.35481068846535,49.55297203999999,48.70490793000002,10.386858257699998,13.035896292999999,1724.5706416471485,1723.5379646162219,87.2430965770171,87.04092328332723,18.61338806152344,17.560195922851566,18.60888671875,17.442886352539066,267.3746015556762,252.08913364765675,-41.3571609216,-1.7374842544000018,1.0656245636000037,-4.1167743831,0.17063432740000015,5.1268303213,14733.923884514425,4490.9000000000015,0,35,18.70832,1,118,6.6314,1,3.47,177.46,346.62394140535577,-0.7525864436780901,0.01647999511703847,-0.26953947569200715,-0.02734458449049348,-0.011719107638782918,0.041505172887356265,-0.0013428144169438793,0.9581286049989316,-0.047853022858363695,0.05395672475356315,-0.001098666341135901,-0.042481765190588175,-0.26953947569200715,-0.02734458449049348,-0.011719107638782918,14165,14166,155.75,0.306875,197.25,-496,-1.25,4.0
460,322:21:56:13.850000,1204.35,8,5,1.1238446999999994,-0.11893149999999865,-1.0547646435166729,0.24871541611628498,0.3178187813456477,0.4299661939519997,0.6040012618759611,0.19068054986624008,2.02371968,4.73884818,5.620766770000017,0.8819185900000176,-57.76708294999999,-81.55861975,0.6583331692258126,-0.002995931325932719,266.56197605100147,-1.2118773960938218,66.54788654022362,68.54684301499356,49.45202871999999,48.75263836000002,10.380892110599998,13.039450540399999,1722.2254357049605,1725.416480108992,87.44621124862148,87.03030853658535,18.621994018554688,17.563796997070312,18.616897583007812,17.44659423828125,267.3746015556762,252.08913364765675,-41.3571609216,-1.7500540079999922,1.0668769373000018,-4.1183105716,0.1727372385999999,5.130214946099999,14726.706036745392,4488.7,0,35,18.73299,1,118,6.62958,1,3.44,177.93,346.6349279011214,-0.8459730826746414,0.01647999511703847,-0.2343821527756584,-0.03125095370342112,0.007812738425855278,0.043458357493820085,-0.0017090365306558462,0.9605700857570116,-0.0466322824793238,0.055787835322122975,-0.0013428144169438793,-0.04321420941801211,-0.21485030671102015,-0.03125095370342112,0.007812738425855278,14161,14160,156.25,0.3075,197.6875,-544,-1.25,4.0
